9.838522996093961304e-01;8.196453880775740608e-02;7.719240562296235397e-02;6.266793911096610326e-02;5.922293636971565772e-02;4.330553500405805167e-02;4.301987844431287566e-02;3.354780740394241317e-02;3.318117617781015521e-02;2.677213623625731426e-02;2.630113565379187113e-02;2.485110917033858668e-02;2.473911979586542603e-02;2.128373737624513623e-02;2.067334124895647829e-02;1.924771511774783783e-02;1.907172628098141934e-02;1.656145284197376236e-02;1.426715813991763677e-02;1.369205230621843919e-02;1.205090458886378182e-02;1.116287627744744909e-02;1.100540554008632918e-02;8.347558640154871534e-03;8.110742080556277572e-03;7.800263369692580356e-03;7.088621485760174951e-03;6.959427984468952340e-03;6.401631449385112964e-03;6.346128559521367098e-03;5.599943595383528525e-03;5.203096104115706444e-03;4.985982417534262287e-03;4.539576868414462764e-03;3.961024513478377494e-03;3.130172713549993473e-03;2.967157814632473238e-03;2.894064206564403181e-03;2.751978032379687016e-03;2.633932368127241651e-03;2.620491598203661919e-03;2.607094956370792794e-03;2.568711228403148389e-03;2.484939482515889468e-03;2.482824749379304499e-03;2.456181136061459398e-03;2.369934288021366929e-03;2.330989646330574021e-03;2.185976913973692801e-03;2.148694688686327188e-03;2.050088680367869506e-03;2.048819654282304017e-03;2.024167089928126037e-03;1.861468018799793556e-03;1.775904791137867915e-03;1.725311047583877148e-03;1.685921867951360471e-03;1.650319428396798422e-03;1.625097146517782759e-03;1.613131206890028617e-03;1.557662500123386737e-03;1.468933322436852566e-03;1.416203295481021154e-03;1.414053265584328369e-03;1.341874682727878850e-03;1.258494063809638538e-03;1.235768780516577521e-03;1.146438752856660751e-03;1.001782844316296021e-03;9.320295913974347302e-04;8.682809444403263204e-04;8.243189709686509587e-04;8.058910543682353770e-04;7.888068804368699718e-04;7.808116727942016055e-04;7.071198841720205148e-04;6.949018372707873627e-04;6.867469611603446884e-04;6.524802968800009302e-04;6.518814952480656358e-04;6.156064031783662228e-04;6.145129913566412016e-04;5.974748310291806567e-04;5.686328678174837944e-04;5.625095852611014004e-04;5.072299625668672419e-04;4.985766993174685488e-04;4.910375982323446787e-04;4.890623444829549256e-04;4.760498587760815330e-04;4.730972501197619386e-04;4.695808281022195957e-04;4.616606857707766668e-04;4.413108074570269560e-04;4.203520517781327015e-04;4.095667387442669194e-04;3.938680783766601600e-04;3.913010872796778288e-04;3.729639948150731735e-04;3.700153183414174769e-04;3.681390704725672554e-04;3.677059450750378854e-04;3.661492726833881516e-04;3.560875388762552445e-04;3.412835520361465636e-04;3.373342249669294773e-04;3.251915696104456816e-04;3.213374116037901579e-04;3.151616310005415857e-04;3.038681400388551306e-04;3.037915446898583000e-04;2.892614748884467842e-04;2.757570213036413150e-04;2.638213501881797444e-04;2.546247780023063031e-04;2.350827266942523365e-04;2.335901800537194567e-04;2.334823332784625245e-04;2.231337471472090168e-04;2.225886295476241456e-04;2.221048213618458740e-04;2.209942912829896094e-04;2.196931691920805648e-04;2.177968767755283192e-04;2.147381821311848790e-04;2.132155466379287130e-04;2.044440690358988199e-04;1.981487706692503816e-04;1.949139425187078648e-04;1.935142190986497497e-04;1.893627877199499990e-04;1.830934140651934588e-04;1.756253945163915604e-04;1.747886599149530264e-04;1.741065069857629854e-04;1.662965173400347114e-04;1.657798159692004507e-04;1.622720973923042170e-04;1.588294490072768143e-04;1.580179911094204879e-04;1.572135087954117951e-04;1.570358586574255473e-04;1.530849870934901705e-04;1.493437548455168724e-04;1.473883364011731995e-04;1.467467754398114367e-04;1.466938300464441889e-04;1.466482287233572665e-04;1.459657201287450088e-04;1.448175884336546325e-04;1.404673140314757860e-04;1.399759040605513566e-04;1.397612271213310390e-04;1.395857722055350971e-04;1.394530366706522135e-04;1.392285358644877139e-04;1.374502245102632791e-04;1.366628562492345610e-04;1.359842705452729431e-04;1.358394222613122453e-04;1.351358120416413535e-04;1.341700227072953246e-04;1.338521046759102518e-04;1.330879909329046016e-04;1.317525570715066623e-04;1.313630995142678207e-04;1.313169623359886485e-04;1.300896787094149034e-04;1.300557336607150122e-04;1.299216801126538219e-04;1.298831371491615376e-04;1.295751837012389183e-04;1.279409227839507313e-04;1.277365697685413598e-04;1.256350448946667051e-04;1.253413277426660463e-04;1.247421472685044449e-04;1.239837242756101443e-04;1.237406070606332932e-04;1.237077919736849832e-04;1.231105121355011676e-04;1.222949684872944086e-04;1.217763018376968664e-04;1.216139616951328464e-04;1.215600757235499703e-04;1.214895524617638518e-04;1.213129173178994900e-04;1.208840103321007247e-04;1.204674709213071415e-04;1.201460722946760622e-04;1.199344569088791338e-04;1.199104329480116249e-04;1.196246211213600793e-04;1.192575021825710807e-04;1.190023589956944693e-04;1.185209184598144932e-04;1.177025401933912857e-04;1.171836420956693650e-04;1.171081263915851634e-04;1.165534060836900511e-04;1.162047944004532973e-04;1.160586161193690304e-04;1.159085739771870572e-04;1.156651714707625001e-04;1.151931727430227192e-04;1.150052554293012734e-04;1.148308373561382820e-04;1.147710738416202940e-04;1.142103500430211455e-04;1.139645587163518384e-04;1.139435603144089960e-04;1.137180343474529802e-04;1.135492286277501884e-04;1.131278905883126399e-04;1.128963151142965384e-04;1.118917128521258015e-04;1.116746009750845453e-04;1.115458590507624269e-04;1.115150930904854125e-04;1.112847570701758644e-04;1.110092869304743013e-04;1.105527856865689813e-04;1.101061327806358441e-04;1.099789497759190822e-04;1.097965873268512334e-04;1.091161796298213563e-04;1.089198994375932983e-04;1.083919642127910578e-04;1.083326366526624252e-04;1.082650221233487473e-04;1.078605560015482559e-04;1.068581021031772034e-04;1.067691263845396411e-04;1.065113929456905232e-04;1.064473522581220238e-04;1.063428615396719258e-04;1.060722029337850887e-04;1.060270555495549256e-04;1.056441263380203881e-04;1.048168753472594061e-04;1.045837258919787529e-04;1.037983638747090213e-04;1.037379978076693885e-04;1.034426574681287576e-04;1.033989235581881663e-04;1.033447976123081291e-04;1.030939989103417555e-04;1.030661539714070003e-04;1.028603933901353959e-04;1.025918615712022612e-04;1.022708844169718768e-04;1.022314343285278320e-04;1.019194627844152522e-04;1.019018802198463236e-04;1.017744332936953077e-04;1.015223662269688708e-04;1.013298721292467690e-04;1.010964134040612911e-04;1.010357645139159572e-04;1.009110465797500363e-04;1.008796171730193633e-04;1.005648808411047622e-04;1.004954915243554570e-04;1.003977744845963092e-04;1.001343789733310564e-04;9.973764639935768907e-05;9.949487152661977266e-05;9.942843980941733044e-05;9.930204225502768894e-05;9.928721485709618520e-05;9.874140256447130946e-05;9.861184794297121780e-05;9.830744629142163047e-05;9.825317963436311223e-05;9.820514942762942172e-05;9.785441108152396626e-05;9.774403607748873880e-05;9.730417035720944751e-05;9.699869676909512073e-05;9.680318304320032212e-05;9.673206732452173894e-05;9.659403596895447619e-05;9.650515411010790641e-05;9.633118459873313288e-05;9.623774647210241325e-05;9.622204114560721348e-05;9.603050226248519721e-05;9.597773625750084109e-05;9.593604058614736913e-05;9.576910281641642952e-05;9.567403300818421808e-05;9.564813201255703047e-05;9.555864456945744223e-05;9.545822670711584176e-05;9.512926054386061897e-05;9.426213504433900593e-05;9.410816996746751016e-05;9.410061260932021596e-05;9.385932963612689034e-05;9.371595429949221821e-05;9.344407174238570887e-05;9.340928628590204814e-05;9.287070915772196273e-05;9.273635426800954187e-05;9.250869703877534814e-05;9.236763379365800974e-05;9.232689534205427756e-05;9.221830733037625317e-05;9.218966684030031227e-05;9.206451370545692102e-05;9.180479674242788299e-05;9.148291153725815299e-05;9.145430028433465183e-05;9.062523306792343437e-05;9.048836859517329586e-05;9.015420414074161470e-05;9.008213797034965908e-05;8.970429265037385789e-05;8.966082488538912613e-05;8.950348325276388242e-05;8.941477559444420018e-05;8.911938719383442030e-05;8.897343018275366674e-05;8.876600781381035945e-05;8.856085064789614948e-05;8.822648063325535508e-05;8.815697516485912846e-05;8.756631169658597627e-05;8.749306842052144309e-05;8.748059517316397705e-05;8.741310091654512450e-05;8.711429526853246331e-05;8.680495988301538900e-05;8.660414342671737462e-05;8.658207927338530631e-05;8.610050573202471821e-05;8.598825754060034077e-05;8.562178428035780581e-05;8.549757964556197506e-05;8.532798992361691974e-05;8.525339358625766612e-05;8.524358613599462256e-05;8.462772582890448173e-05;8.414866586746776666e-05;8.409649112149341081e-05;8.326284892160873972e-05;8.315179972066916668e-05;8.289154153745569627e-05;8.249281360967322728e-05;8.235201846570719441e-05;8.207002598280034860e-05;8.174368386709315556e-05;8.170998735110881735e-05;8.143560307832212620e-05;8.133387723841370746e-05;8.115621696087476939e-05;8.105005124617786555e-05;8.095986550757963652e-05;8.029574353916361863e-05;8.026579597585460982e-05;8.013573825751251357e-05;7.982202072138964706e-05;7.976435978672596937e-05;7.973977210280537326e-05;7.941601946777977804e-05;7.881534164916965870e-05;7.878802629369014441e-05;7.851224391843479014e-05;7.845159270417330984e-05;7.736151665528731222e-05;7.734279869387087974e-05;7.727883990718313818e-05;7.711889754916632662e-05;7.677909913983398799e-05;7.674959346028675192e-05;7.649137048632747215e-05;7.636021902150681685e-05;7.614945490130448351e-05;7.603119653773517399e-05;7.496771665254278586e-05;7.474739833841855961e-05;7.450956226875751483e-05;7.425760039449980012e-05;7.416747054699699315e-05;7.339494690571893732e-05;7.320285013469248229e-05;7.320069476821420955e-05;7.296263527958776187e-05;7.035232472261220948e-05;7.027335077380214492e-05;7.019960118257843353e-05;6.819646534403076053e-05;6.729495460645999749e-05;6.727161379155574886e-05;6.598330429256012478e-05;6.597260771465274123e-05;6.395977770874026406e-05;6.393164920186703698e-05;6.364850515612108695e-05;6.320371949746255629e-05;9.824289840879363300e-01;7.311651100375346490e-02;7.220821804758704998e-02;5.870642546045955895e-02;5.642509401638866329e-02;4.605360075509237761e-02;4.374889481127185870e-02;4.311509540410003727e-02;4.245898735646629757e-02;3.857603375741338464e-02;3.797319285773166631e-02;3.650061743537990483e-02;3.584344761891716802e-02;2.731167984447502306e-02;2.672728959074907942e-02;2.291634580284165890e-02;2.228574617137761213e-02;2.031370068941736745e-02;1.741916988726945753e-02;1.716935432175706322e-02;1.347674839185334511e-02;1.270065311227832477e-02;1.224562985813041315e-02;8.575406668870895130e-03;7.566562291244921176e-03;7.174209265418480565e-03;5.832296719910382010e-03;5.752636675607940460e-03;4.670942106467978507e-03;3.593607142600997815e-03;3.461444366090770264e-03;2.435571493364826513e-03;2.054015857975983409e-03;1.958053500412597608e-03;1.579357570465103741e-03;1.180928946738292505e-03;1.177881272604834086e-03;1.078443995908131029e-03;8.709804793126694556e-04;8.698231406055571824e-04;8.005531539717064419e-04;7.985540221485274088e-04;7.917646397628078656e-04;7.906357858824637416e-04;7.841302453035261513e-04;7.768038802940322850e-04;7.734337613780017896e-04;7.709795907613648273e-04;7.685358148321011929e-04;7.452693919187985310e-04;7.441561717779641896e-04;7.380443895235418768e-04;7.376633946264233915e-04;7.310283345952729240e-04;7.258723250221600296e-04;7.252004336061955003e-04;7.210825917226055442e-04;7.127449889421585971e-04;7.125433160466698983e-04;7.094844948387294802e-04;7.070241155577164979e-04;7.055615630017705864e-04;7.020980813322787607e-04;7.013093452397401199e-04;7.001280502108742521e-04;6.992936760235754718e-04;6.937729804026920247e-04;6.929715213080286625e-04;6.925587245193193416e-04;6.915734934881141022e-04;6.908588194134344896e-04;6.896024183589544556e-04;6.859250523666210117e-04;6.846356709071369818e-04;6.824609090535044232e-04;6.816005589053757358e-04;6.806118888140890799e-04;6.803742272364311436e-04;6.792831568356728477e-04;6.777782341668854007e-04;6.755901689967159281e-04;6.689579715308639762e-04;6.679549796258759786e-04;6.676449921314408110e-04;6.573530423316793466e-04;6.560914336041315806e-04;6.555868542331505728e-04;6.516801438861795229e-04;6.460647369158874827e-04;6.450298582822126424e-04;6.444009105378059035e-04;6.436183636555476133e-04;6.425949837706104598e-04;6.416671685168464810e-04;6.408472588534287620e-04;6.401111179194975825e-04;6.391952549773589507e-04;6.323511631842866848e-04;6.318998116182603401e-04;6.309836044555996136e-04;6.293296824346927181e-04;6.282085649856142826e-04;6.275148903426399152e-04;6.230350624489049615e-04;6.211820343221532634e-04;6.188294876300363869e-04;6.185989455304436975e-04;6.158537181851151928e-04;6.142994150981664599e-04;6.131380532429358274e-04;6.114942005291749407e-04;6.100321861308108948e-04;6.095775279629497617e-04;6.085093150227813231e-04;6.068213918109088140e-04;6.063482082125290756e-04;6.054265536034162017e-04;6.049045429176024436e-04;6.019939301241623636e-04;5.988232553388860577e-04;5.978350714113831116e-04;5.971808686825948219e-04;5.950578635731165180e-04;5.911953774150588209e-04;5.899523032768534247e-04;5.893958124629616446e-04;5.881057336237752349e-04;5.873145020730489562e-04;5.870039416317055555e-04;5.815157220466723488e-04;5.809601784186443820e-04;5.790559934139211974e-04;5.759301078459203417e-04;5.748860383291231170e-04;5.720009418932051667e-04;5.704570838949722580e-04;5.704348248114182555e-04;5.687728122748399954e-04;5.673335237285950490e-04;5.670790431587164650e-04;5.610298493886049136e-04;5.607782586288105912e-04;5.587414872367467943e-04;5.582633172480663906e-04;5.569241653968664326e-04;5.558073737700949118e-04;5.557214284647627074e-04;5.532801514177176265e-04;5.527120040783839146e-04;5.516969193713588395e-04;5.514969135593144126e-04;5.501911700641145967e-04;5.496518509509529986e-04;5.489706427479131316e-04;5.487364267131488371e-04;5.469884673496075694e-04;5.464746406459973244e-04;5.455390790550187661e-04;5.453447179099799600e-04;5.447258354077663201e-04;5.441506401534241654e-04;5.408792112873393731e-04;5.402320857476751014e-04;5.397689510196704982e-04;5.394739913411933287e-04;5.382340291680254817e-04;5.375203566786079714e-04;5.356674025251898083e-04;5.332442385276019593e-04;5.326338274576602463e-04;5.295831598286338633e-04;5.294256577865415246e-04;5.280064777966601191e-04;5.279193197892765059e-04;5.277261764631750816e-04;5.259646627092870452e-04;5.254673186480263158e-04;5.249295527654615923e-04;5.248931964757340288e-04;5.245198074968311034e-04;5.244072993506467646e-04;5.230424862589537136e-04;5.223523537934002996e-04;5.196287208515440979e-04;5.177212799307646159e-04;5.176363615550291092e-04;5.168205263179391842e-04;5.160738294097510885e-04;5.159392917648394829e-04;5.154765030266546819e-04;5.153895817365778493e-04;5.150853077828870460e-04;5.148424503873993063e-04;5.146987932504750287e-04;5.140963065302543234e-04;5.138673606082695819e-04;5.126442487317999473e-04;5.124387646248379892e-04;5.112987084151616925e-04;5.109855079855938438e-04;5.105222982713097934e-04;5.098513786541196370e-04;5.087795533995183783e-04;5.079860905173125968e-04;5.076743269868795811e-04;5.072706285454941762e-04;5.063255258543669559e-04;5.056805008087602357e-04;5.036565771492632808e-04;5.029094642458517821e-04;5.023367076170472427e-04;5.007349640644986628e-04;4.994334488385690409e-04;4.989748176171669063e-04;4.987516760778622823e-04;4.982068910238213015e-04;4.963806951471854073e-04;4.946617912504011096e-04;4.942066796858159486e-04;4.933297567518260584e-04;4.930413670128383583e-04;4.917362552122868467e-04;4.896934784506490291e-04;4.891903678236366989e-04;4.886860910402904355e-04;4.886361518704756971e-04;4.874683135359851138e-04;4.867617623013662876e-04;4.866665637395048579e-04;4.855990017928744126e-04;4.851599272280140767e-04;4.841236475702322324e-04;4.837315589160948778e-04;4.824148409727835644e-04;4.823975412170786637e-04;4.796662695507735862e-04;4.792819757764663221e-04;4.779463770978865890e-04;4.777736739349421622e-04;4.771844376815924838e-04;4.763693215377524568e-04;4.760833809735778009e-04;4.749191049124033880e-04;4.742789938699887645e-04;4.730238786201071584e-04;4.727198129193838517e-04;4.721209065370534047e-04;4.716994010350226930e-04;4.714692901596380923e-04;4.705665028456296173e-04;4.692912111517105267e-04;4.657078473005607055e-04;4.651268703613493493e-04;4.646682539341860738e-04;4.629763975497071639e-04;4.617364119688813977e-04;4.608972339847559299e-04;4.596550866698914271e-04;4.584587816300022254e-04;4.584107529684914553e-04;4.576735555334865836e-04;4.565905339113000903e-04;4.558318419625815980e-04;4.554315564030501093e-04;4.537909682006033263e-04;4.533380530197967935e-04;4.522798246060933530e-04;4.522359300209562931e-04;4.509231561907320524e-04;4.503819217235004451e-04;4.501830892289014987e-04;4.486428396514559672e-04;4.483699174191972539e-04;4.479369725658079605e-04;4.463258563559812102e-04;4.460765376427214702e-04;4.445217489269163817e-04;4.438967824064398685e-04;4.392897800257993652e-04;4.384559167228487572e-04;4.380416018175573392e-04;4.375483385028890279e-04;4.373679591014316588e-04;4.370264980795743564e-04;4.338508237847179595e-04;4.324686031330833330e-04;4.313119554652940463e-04;4.298274155571177725e-04;4.294496294746869350e-04;4.283453473942183784e-04;4.277353140697735486e-04;4.267292757458746879e-04;4.257634314680066776e-04;4.252027657328362009e-04;4.247098126695581692e-04;4.244822538346044918e-04;4.236591432585666344e-04;4.215263798691221359e-04;4.203914325992692260e-04;4.185208435210058904e-04;4.177457589431705898e-04;4.164865961401565905e-04;4.154150304810166699e-04;4.151988290043296791e-04;4.128572062776329765e-04;4.121393366153895937e-04;4.115084506711000930e-04;4.112099020841727677e-04;4.106501447425519083e-04;4.091339721347463467e-04;4.073700320560048210e-04;4.069778844749424407e-04;4.064681114633941772e-04;4.053771534868419479e-04;4.048484954116072696e-04;4.028986088607621591e-04;4.026892730717320217e-04;4.022714673822597913e-04;4.013853566888388722e-04;4.007879251504558064e-04;4.003194255461769643e-04;3.973313468338821519e-04;3.959809201232537259e-04;3.949573046582782938e-04;3.938778300967572246e-04;3.930019526597047850e-04;3.925379199594042682e-04;3.907722365484137829e-04;3.907060413210813182e-04;3.895546280689538509e-04;3.892393321322528982e-04;3.871077896260200933e-04;3.866606240475292970e-04;3.846734285989155083e-04;3.841250337097553910e-04;3.827282524622085676e-04;3.806960551567052957e-04;3.776312155736776324e-04;3.767210021014041205e-04;3.719338670179719213e-04;3.707073790332654538e-04;3.705531210890888709e-04;3.702170527299021466e-04;3.693901116822303436e-04;3.673217049478440114e-04;3.671175029305613754e-04;3.664926619612630943e-04;3.662869164382415469e-04;3.634333506061199030e-04;3.612286776013025466e-04;3.605815524472225802e-04;3.581104523851604449e-04;3.580165434270943486e-04;3.573106558617108672e-04;3.567670964644912017e-04;3.558114707117047341e-04;3.556139229764478864e-04;3.548078011620662197e-04;3.542270185566470317e-04;3.503692954126741465e-04;3.501106001007808018e-04;3.493197543862349114e-04;3.480173506644497331e-04;3.477544016149368682e-04;3.434150011497445970e-04;3.423540752586855230e-04;3.419776787752161376e-04;3.410549391075268547e-04;3.407316582913762042e-04;3.400631487008557601e-04;3.338214089943543220e-04;3.336970042276351557e-04;3.315451027090496371e-04;3.309884248650520988e-04;3.281517872781803064e-04;3.252413809430598508e-04;3.240289246890524556e-04;3.238064062429757786e-04;3.226798299063134081e-04;3.214926101885359744e-04;3.209917953576586032e-04;3.208744332809591979e-04;3.052051197282186208e-04;3.050046291769451315e-04;2.981920868609329095e-04;2.980827943582823008e-04;2.900343632335244167e-04;2.886912877190621080e-04;2.883408440163412944e-04;2.882011928894979676e-04;2.870819718527225497e-04;2.870775906937050523e-04;2.862969654359604084e-04;2.851189027540174852e-04;2.744827525449295758e-04;2.731927815508683032e-04;2.649923406219125387e-04;2.648181270576321000e-04;2.364244856707589789e-04;2.360066962939069484e-04
